,NAICS4,emplvl,date,NAICS2,china_trade,total_export,weighted_tariff,treatment,basetariff
11926,5417,682690,2018-05-01,54,0.0,0.0,0.0,0,0.0
11927,5417,694922,2018-06-01,54,0.0,0.0,0.0,0,0.0
11928,5417,702635,2018-07-01,54,0.0,0.0,0.0,0,0.0
11929,5417,701450,2018-08-01,54,0.0,0.0,0.0,0,0.0
11930,5417,693519,2018-09-01,54,0.0,0.0,0.0,0,0.0
11931,5417,697356,2018-10-01,54,0.0,0.0,0.0,0,0.0
11932,5417,700429,2018-11-01,54,0.0,0.0,0.0,0,0.0
11933,5417,705288,2018-12-01,54,0.0,0.0,0.0,0,0.0
11934,5417,705132,2019-01-01,54,0.0,0.0,0.0,0,0.0
11935,5417,711661,2019-02-01,54,0.0,0.0,0.0,0,0.0
11936,5417,713963,2019-03-01,54,0.0,0.0,0.0,0,0.0
11937,5417,715162,2019-04-01,54,0.0,0.0,0.0,0,0.0
11938,5417,720925,2019-05-01,54,0.0,0.0,0.0,0,0.0
11939,5417,735557,2019-06-01,54,0.0,0.0,0.0,0,0.0
11940,5417,744412,2019-07-01,54,0.0,0.0,0.0,0,0.0
11941,5417,742652,2019-08-01,54,0.0,0.0,0.0,0,0.0
11942,5417,734804,2019-09-01,54,0.0,0.0,0.0,0,0.0
11943,5417,739506,2019-10-01,54,0.0,0.0,0.0,0,0.0
11944,5417,744705,2019-11-01,54,0.0,0.0,0.0,0,0.0
11945,5417,748757,2019-12-01,54,0.0,0.0,0.0,0,0.0
11946,5417,750091,2020-01-01,54,0.0,0.0,0.0,0,0.0
11947,5417,755691,2020-02-01,54,0.0,0.0,0.0,0,0.0
11948,5417,758358,2020-03-01,54,0.0,0.0,0.0,0,0.0
11949,5418,476169,2016-01-01,54,0.0,0.0,0.0,0,0.0
11950,5418,480595,2016-02-01,54,0.0,0.0,0.0,0,0.0
11951,5418,481544,2016-03-01,54,0.0,0.0,0.0,0,0.0
11952,5418,484668,2016-04-01,54,0.0,0.0,0.0,0,0.0
11953,5418,484652,2016-05-01,54,0.0,0.0,0.0,0,0.0
11954,5418,487929,2016-06-01,54,0.0,0.0,0.0,0,0.0
11955,5418,492097,2016-07-01,54,0.0,0.0,0.0,0,0.0
11956,5418,492526,2016-08-01,54,0.0,0.0,0.0,0,0.0
11957,5418,488600,2016-09-01,54,0.0,0.0,0.0,0,0.0
11958,5418,490766,2016-10-01,54,0.0,0.0,0.0,0,0.0
11959,5418,489829,2016-11-01,54,0.0,0.0,0.0,0,0.0
11960,5418,488025,2016-12-01,54,0.0,0.0,0.0,0,0.0
11961,5418,485969,2017-01-01,54,0.0,0.0,0.0,0,0.0
11962,5418,488157,2017-02-01,54,0.0,0.0,0.0,0,0.0
11963,5418,489122,2017-03-01,54,0.0,0.0,0.0,0,0.0
11964,5418,489017,2017-04-01,54,0.0,0.0,0.0,0,0.0
11965,5418,490902,2017-05-01,54,0.0,0.0,0.0,0,0.0
11966,5418,492988,2017-06-01,54,0.0,0.0,0.0,0,0.0
11967,5418,494312,2017-07-01,54,0.0,0.0,0.0,0,0.0
11968,5418,493652,2017-08-01,54,0.0,0.0,0.0,0,0.0
11969,5418,486524,2017-09-01,54,0.0,0.0,0.0,0,0.0
11970,5418,488560,2017-10-01,54,0.0,0.0,0.0,0,0.0
11971,5418,488912,2017-11-01,54,0.0,0.0,0.0,0,0.0
11972,5418,487717,2017-12-01,54,0.0,0.0,0.0,0,0.0
11973,5418,481497,2018-01-01,54,0.0,0.0,0.0,0,0.0
11974,5418,485946,2018-02-01,54,0.0,0.0,0.0,0,0.0
11975,5418,486984,2018-03-01,54,0.0,0.0,0.0,0,0.0
11976,5418,484429,2018-04-01,54,0.0,0.0,0.0,0,0.0
11977,5418,487740,2018-05-01,54,0.0,0.0,0.0,0,0.0
11978,5418,490508,2018-06-01,54,0.0,0.0,0.0,0,0.0
11979,5418,491963,2018-07-01,54,0.0,0.0,0.0,0,0.0
11980,5418,493186,2018-08-01,54,0.0,0.0,0.0,0,0.0
11981,5418,488492,2018-09-01,54,0.0,0.0,0.0,0,0.0
11982,5418,492926,2018-10-01,54,0.0,0.0,0.0,0,0.0
11983,5418,492861,2018-11-01,54,0.0,0.0,0.0,0,0.0
11984,5418,490945,2018-12-01,54,0.0,0.0,0.0,0,0.0
11985,5418,485740,2019-01-01,54,0.0,0.0,0.0,0,0.0
11986,5418,489535,2019-02-01,54,0.0,0.0,0.0,0,0.0
11987,5418,489751,2019-03-01,54,0.0,0.0,0.0,0,0.0
11988,5418,487920,2019-04-01,54,0.0,0.0,0.0,0,0.0
11989,5418,488264,2019-05-01,54,0.0,0.0,0.0,0,0.0
11990,5418,491284,2019-06-01,54,0.0,0.0,0.0,0,0.0
11991,5418,492050,2019-07-01,54,0.0,0.0,0.0,0,0.0
11992,5418,491892,2019-08-01,54,0.0,0.0,0.0,0,0.0
11993,5418,486483,2019-09-01,54,0.0,0.0,0.0,0,0.0
11994,5418,488993,2019-10-01,54,0.0,0.0,0.0,0,0.0
11995,5418,491678,2019-11-01,54,0.0,0.0,0.0,0,0.0
11996,5418,491260,2019-12-01,54,0.0,0.0,0.0,0,0.0
11997,5418,478696,2020-01-01,54,0.0,0.0,0.0,0,0.0
11998,5418,482441,2020-02-01,54,0.0,0.0,0.0,0,0.0
11999,5418,478779,2020-03-01,54,0.0,0.0,0.0,0,0.0
12000,5419,654279,2016-01-01,54,0.0,0.0,0.0,0,0.0
12001,5419,658700,2016-02-01,54,0.0,0.0,0.0,0,0.0
12002,5419,670686,2016-03-01,54,0.0,0.0,0.0,0,0.0
12003,5419,674357,2016-04-01,54,0.0,0.0,0.0,0,0.0
12004,5419,679188,2016-05-01,54,0.0,0.0,0.0,0,0.0
12005,5419,683043,2016-06-01,54,0.0,0.0,0.0,0,0.0
12006,5419,687080,2016-07-01,54,0.0,0.0,0.0,0,0.0
12007,5419,693001,2016-08-01,54,0.0,0.0,0.0,0,0.0
12008,5419,692982,2016-09-01,54,0.0,0.0,0.0,0,0.0
12009,5419,697422,2016-10-01,54,0.0,0.0,0.0,0,0.0
12010,5419,703303,2016-11-01,54,0.0,0.0,0.0,0,0.0
12011,5419,701948,2016-12-01,54,0.0,0.0,0.0,0,0.0
12012,5419,676028,2017-01-01,54,0.0,0.0,0.0,0,0.0
12013,5419,681292,2017-02-01,54,0.0,0.0,0.0,0,0.0
12014,5419,689628,2017-03-01,54,0.0,0.0,0.0,0,0.0
12015,5419,699415,2017-04-01,54,0.0,0.0,0.0,0,0.0
12016,5419,702370,2017-05-01,54,0.0,0.0,0.0,0,0.0
12017,5419,710251,2017-06-01,54,0.0,0.0,0.0,0,0.0
12018,5419,711994,2017-07-01,54,0.0,0.0,0.0,0,0.0
12019,5419,717615,2017-08-01,54,0.0,0.0,0.0,0,0.0
12020,5419,714271,2017-09-01,54,0.0,0.0,0.0,0,0.0
12021,5419,721940,2017-10-01,54,0.0,0.0,0.0,0,0.0
12022,5419,726639,2017-11-01,54,0.0,0.0,0.0,0,0.0
12023,5419,729712,2017-12-01,54,0.0,0.0,0.0,0,0.0
12024,5419,705070,2018-01-01,54,0.0,0.0,0.0,0,0.0
12025,5419,712169,2018-02-01,54,0.0,0.0,0.0,0,0.0
12026,5419,723597,2018-03-01,54,0.0,0.0,0.0,0,0.0
12027,5419,728466,2018-04-01,54,0.0,0.0,0.0,0,0.0
12028,5419,736697,2018-05-01,54,0.0,0.0,0.0,0,0.0
12029,5419,744016,2018-06-01,54,0.0,0.0,0.0,0,0.0
12030,5419,747357,2018-07-01,54,0.0,0.0,0.0,0,0.0
12031,5419,753848,2018-08-01,54,0.0,0.0,0.0,0,0.0
12032,5419,749418,2018-09-01,54,0.0,0.0,0.0,0,0.0
12033,5419,758236,2018-10-01,54,0.0,0.0,0.0,0,0.0
12034,5419,759704,2018-11-01,54,0.0,0.0,0.0,0,0.0
12035,5419,762066,2018-12-01,54,0.0,0.0,0.0,0,0.0
12036,5419,731791,2019-01-01,54,0.0,0.0,0.0,0,0.0
12037,5419,735826,2019-02-01,54,0.0,0.0,0.0,0,0.0
12038,5419,740252,2019-03-01,54,0.0,0.0,0.0,0,0.0
12039,5419,751073,2019-04-01,54,0.0,0.0,0.0,0,0.0
12040,5419,752874,2019-05-01,54,0.0,0.0,0.0,0,0.0
12041,5419,758213,2019-06-01,54,0.0,0.0,0.0,0,0.0
12042,5419,761594,2019-07-01,54,0.0,0.0,0.0,0,0.0
12043,5419,767699,2019-08-01,54,0.0,0.0,0.0,0,0.0
12044,5419,762601,2019-09-01,54,0.0,0.0,0.0,0,0.0
12045,5419,771641,2019-10-01,54,0.0,0.0,0.0,0,0.0
12046,5419,775078,2019-11-01,54,0.0,0.0,0.0,0,0.0
12047,5419,776391,2019-12-01,54,0.0,0.0,0.0,0,0.0
12048,5419,749947,2020-01-01,54,0.0,0.0,0.0,0,0.0
12049,5419,754946,2020-02-01,54,0.0,0.0,0.0,0,0.0
12050,5419,753486,2020-03-01,54,0.0,0.0,0.0,0,0.0
12051,5511,2207700,2016-01-01,55,0.0,0.0,0.0,0,0.0
12052,5511,2209939,2016-02-01,55,0.0,0.0,0.0,0,0.0
12053,5511,2213653,2016-03-01,55,0.0,0.0,0.0,0,0.0
12054,5511,2217021,2016-04-01,55,0.0,0.0,0.0,0,0.0
12055,5511,2220701,2016-05-01,55,0.0,0.0,0.0,0,0.0
12056,5511,2240137,2016-06-01,55,0.0,0.0,0.0,0,0.0
12057,5511,2250288,2016-07-01,55,0.0,0.0,0.0,0,0.0
12058,5511,2245998,2016-08-01,55,0.0,0.0,0.0,0,0.0
12059,5511,2232639,2016-09-01,55,0.0,0.0,0.0,0,0.0
12060,5511,2233228,2016-10-01,55,0.0,0.0,0.0,0,0.0
12061,5511,2241471,2016-11-01,55,0.0,0.0,0.0,0,0.0
12062,5511,2248795,2016-12-01,55,0.0,0.0,0.0,0,0.0
12063,5511,2265154,2017-01-01,55,0.0,0.0,0.0,0,0.0
12064,5511,2265015,2017-02-01,55,0.0,0.0,0.0,0,0.0
12065,5511,2267332,2017-03-01,55,0.0,0.0,0.0,0,0.0
12066,5511,2264959,2017-04-01,55,0.0,0.0,0.0,0,0.0
12067,5511,2268168,2017-05-01,55,0.0,0.0,0.0,0,0.0
12068,5511,2292545,2017-06-01,55,0.0,0.0,0.0,0,0.0
12069,5511,2295893,2017-07-01,55,0.0,0.0,0.0,0,0.0
12070,5511,2293152,2017-08-01,55,0.0,0.0,0.0,0,0.0
12071,5511,2276951,2017-09-01,55,0.0,0.0,0.0,0,0.0
12072,5511,2276798,2017-10-01,55,0.0,0.0,0.0,0,0.0
12073,5511,2282119,2017-11-01,55,0.0,0.0,0.0,0,0.0
12074,5511,2288419,2017-12-01,55,0.0,0.0,0.0,0,0.0
12075,5511,2326246,2018-01-01,55,0.0,0.0,0.0,0,0.0
12076,5511,2330134,2018-02-01,55,0.0,0.0,0.0,0,0.0
12077,5511,2333220,2018-03-01,55,0.0,0.0,0.0,0,0.0
12078,5511,2332182,2018-04-01,55,0.0,0.0,0.0,0,0.0
12079,5511,2337666,2018-05-01,55,0.0,0.0,0.0,0,0.0
12080,5511,2364398,2018-06-01,55,0.0,0.0,0.0,0,0.0
12081,5511,2366853,2018-07-01,55,0.0,0.0,0.0,0,0.0
12082,5511,2361748,2018-08-01,55,0.0,0.0,0.0,0,0.0
12083,5511,2346208,2018-09-01,55,0.0,0.0,0.0,0,0.0
12084,5511,2349194,2018-10-01,55,0.0,0.0,0.0,0,0.0
12085,5511,2355470,2018-11-01,55,0.0,0.0,0.0,0,0.0
12086,5511,2363314,2018-12-01,55,0.0,0.0,0.0,0,0.0
12087,5511,2390069,2019-01-01,55,0.0,0.0,0.0,0,0.0
12088,5511,2393279,2019-02-01,55,0.0,0.0,0.0,0,0.0
12089,5511,2396847,2019-03-01,55,0.0,0.0,0.0,0,0.0
12090,5511,2392829,2019-04-01,55,0.0,0.0,0.0,0,0.0
12091,5511,2397726,2019-05-01,55,0.0,0.0,0.0,0,0.0
12092,5511,2421938,2019-06-01,55,0.0,0.0,0.0,0,0.0
12093,5511,2426923,2019-07-01,55,0.0,0.0,0.0,0,0.0
12094,5511,2421374,2019-08-01,55,0.0,0.0,0.0,0,0.0
12095,5511,2403219,2019-09-01,55,0.0,0.0,0.0,0,0.0
12096,5511,2408423,2019-10-01,55,0.0,0.0,0.0,0,0.0
12097,5511,2413570,2019-11-01,55,0.0,0.0,0.0,0,0.0
12098,5511,2420000,2019-12-01,55,0.0,0.0,0.0,0,0.0
12099,5511,2404320,2020-01-01,55,0.0,0.0,0.0,0,0.0
12100,5511,2403113,2020-02-01,55,0.0,0.0,0.0,0,0.0
12101,5511,2403006,2020-03-01,55,0.0,0.0,0.0,0,0.0
12102,5611,479424,2016-01-01,56,0.0,0.0,0.0,0,0.0
12103,5611,482781,2016-02-01,56,0.0,0.0,0.0,0,0.0
12104,5611,483590,2016-03-01,56,0.0,0.0,0.0,0,0.0
12105,5611,490081,2016-04-01,56,0.0,0.0,0.0,0,0.0
12106,5611,491337,2016-05-01,56,0.0,0.0,0.0,0,0.0
12107,5611,493775,2016-06-01,56,0.0,0.0,0.0,0,0.0
12108,5611,497310,2016-07-01,56,0.0,0.0,0.0,0,0.0
12109,5611,499560,2016-08-01,56,0.0,0.0,0.0,0,0.0
12110,5611,499151,2016-09-01,56,0.0,0.0,0.0,0,0.0
12111,5611,501127,2016-10-01,56,0.0,0.0,0.0,0,0.0
12112,5611,503395,2016-11-01,56,0.0,0.0,0.0,0,0.0
12113,5611,505039,2016-12-01,56,0.0,0.0,0.0,0,0.0
12114,5611,494327,2017-01-01,56,0.0,0.0,0.0,0,0.0
12115,5611,497395,2017-02-01,56,0.0,0.0,0.0,0,0.0
12116,5611,499469,2017-03-01,56,0.0,0.0,0.0,0,0.0
12117,5611,504436,2017-04-01,56,0.0,0.0,0.0,0,0.0
12118,5611,507635,2017-05-01,56,0.0,0.0,0.0,0,0.0
12119,5611,511086,2017-06-01,56,0.0,0.0,0.0,0,0.0
12120,5611,512488,2017-07-01,56,0.0,0.0,0.0,0,0.0
12121,5611,514192,2017-08-01,56,0.0,0.0,0.0,0,0.0
12122,5611,512921,2017-09-01,56,0.0,0.0,0.0,0,0.0
12123,5611,516716,2017-10-01,56,0.0,0.0,0.0,0,0.0
12124,5611,517281,2017-11-01,56,0.0,0.0,0.0,0,0.0
12125,5611,519049,2017-12-01,56,0.0,0.0,0.0,0,0.0
12126,5611,502865,2018-01-01,56,0.0,0.0,0.0,0,0.0
12127,5611,506259,2018-02-01,56,0.0,0.0,0.0,0,0.0
12128,5611,507408,2018-03-01,56,0.0,0.0,0.0,0,0.0
12129,5611,508540,2018-04-01,56,0.0,0.0,0.0,0,0.0
12130,5611,511462,2018-05-01,56,0.0,0.0,0.0,0,0.0
12131,5611,515595,2018-06-01,56,0.0,0.0,0.0,0,0.0
12132,5611,517792,2018-07-01,56,0.0,0.0,0.0,0,0.0
12133,5611,519636,2018-08-01,56,0.0,0.0,0.0,0,0.0
12134,5611,518027,2018-09-01,56,0.0,0.0,0.0,0,0.0
12135,5611,522840,2018-10-01,56,0.0,0.0,0.0,0,0.0
12136,5611,525046,2018-11-01,56,0.0,0.0,0.0,0,0.0
12137,5611,526369,2018-12-01,56,0.0,0.0,0.0,0,0.0
12138,5611,512210,2019-01-01,56,0.0,0.0,0.0,0,0.0
12139,5611,515360,2019-02-01,56,0.0,0.0,0.0,0,0.0
12140,5611,517420,2019-03-01,56,0.0,0.0,0.0,0,0.0
12141,5611,520154,2019-04-01,56,0.0,0.0,0.0,0,0.0
12142,5611,524156,2019-05-01,56,0.0,0.0,0.0,0,0.0
12143,5611,527477,2019-06-01,56,0.0,0.0,0.0,0,0.0
12144,5611,530692,2019-07-01,56,0.0,0.0,0.0,0,0.0
12145,5611,532939,2019-08-01,56,0.0,0.0,0.0,0,0.0
12146,5611,531751,2019-09-01,56,0.0,0.0,0.0,0,0.0
12147,5611,536867,2019-10-01,56,0.0,0.0,0.0,0,0.0
12148,5611,539309,2019-11-01,56,0.0,0.0,0.0,0,0.0
12149,5611,540979,2019-12-01,56,0.0,0.0,0.0,0,0.0
12150,5611,535674,2020-01-01,56,0.0,0.0,0.0,0,0.0
12151,5611,538809,2020-02-01,56,0.0,0.0,0.0,0,0.0
12152,5611,539185,2020-03-01,56,0.0,0.0,0.0,0,0.0
12153,5612,141220,2016-01-01,56,0.0,0.0,0.0,0,0.0
12154,5612,142538,2016-02-01,56,0.0,0.0,0.0,0,0.0
12155,5612,143841,2016-03-01,56,0.0,0.0,0.0,0,0.0
12156,5612,144084,2016-04-01,56,0.0,0.0,0.0,0,0.0
12157,5612,143888,2016-05-01,56,0.0,0.0,0.0,0,0.0
12158,5612,143794,2016-06-01,56,0.0,0.0,0.0,0,0.0
12159,5612,143350,2016-07-01,56,0.0,0.0,0.0,0,0.0
12160,5612,144309,2016-08-01,56,0.0,0.0,0.0,0,0.0
12161,5612,144047,2016-09-01,56,0.0,0.0,0.0,0,0.0
12162,5612,144389,2016-10-01,56,0.0,0.0,0.0,0,0.0
12163,5612,144538,2016-11-01,56,0.0,0.0,0.0,0,0.0
12164,5612,144267,2016-12-01,56,0.0,0.0,0.0,0,0.0
12165,5612,144755,2017-01-01,56,0.0,0.0,0.0,0,0.0
12166,5612,145416,2017-02-01,56,0.0,0.0,0.0,0,0.0
12167,5612,147211,2017-03-01,56,0.0,0.0,0.0,0,0.0
12168,5612,148305,2017-04-01,56,0.0,0.0,0.0,0,0.0
12169,5612,148062,2017-05-01,56,0.0,0.0,0.0,0,0.0
12170,5612,148682,2017-06-01,56,0.0,0.0,0.0,0,0.0
12171,5612,147785,2017-07-01,56,0.0,0.0,0.0,0,0.0
12172,5612,148226,2017-08-01,56,0.0,0.0,0.0,0,0.0
12173,5612,150307,2017-09-01,56,0.0,0.0,0.0,0,0.0
12174,5612,150168,2017-10-01,56,0.0,0.0,0.0,0,0.0
12175,5612,149643,2017-11-01,56,0.0,0.0,0.0,0,0.0
12176,5612,148541,2017-12-01,56,0.0,0.0,0.0,0,0.0
12177,5612,150036,2018-01-01,56,0.0,0.0,0.0,0,0.0
12178,5612,151120,2018-02-01,56,0.0,0.0,0.0,0,0.0
12179,5612,152299,2018-03-01,56,0.0,0.0,0.0,0,0.0
12180,5612,153697,2018-04-01,56,0.0,0.0,0.0,0,0.0
12181,5612,153201,2018-05-01,56,0.0,0.0,0.0,0,0.0
12182,5612,153119,2018-06-01,56,0.0,0.0,0.0,0,0.0
12183,5612,152442,2018-07-01,56,0.0,0.0,0.0,0,0.0
12184,5612,154305,2018-08-01,56,0.0,0.0,0.0,0,0.0
12185,5612,154360,2018-09-01,56,0.0,0.0,0.0,0,0.0
12186,5612,154603,2018-10-01,56,0.0,0.0,0.0,0,0.0
12187,5612,153165,2018-11-01,56,0.0,0.0,0.0,0,0.0
12188,5612,151284,2018-12-01,56,0.0,0.0,0.0,0,0.0
12189,5612,159815,2019-01-01,56,0.0,0.0,0.0,0,0.0
12190,5612,161154,2019-02-01,56,0.0,0.0,0.0,0,0.0
12191,5612,162489,2019-03-01,56,0.0,0.0,0.0,0,0.0
12192,5612,162218,2019-04-01,56,0.0,0.0,0.0,0,0.0
12193,5612,162258,2019-05-01,56,0.0,0.0,0.0,0,0.0
12194,5612,161824,2019-06-01,56,0.0,0.0,0.0,0,0.0
12195,5612,162107,2019-07-01,56,0.0,0.0,0.0,0,0.0
12196,5612,163610,2019-08-01,56,0.0,0.0,0.0,0,0.0
12197,5612,162593,2019-09-01,56,0.0,0.0,0.0,0,0.0
12198,5612,163603,2019-10-01,56,0.0,0.0,0.0,0,0.0
12199,5612,162993,2019-11-01,56,0.0,0.0,0.0,0,0.0
12200,5612,161270,2019-12-01,56,0.0,0.0,0.0,0,0.0
12201,5612,162999,2020-01-01,56,0.0,0.0,0.0,0,0.0
12202,5612,163760,2020-02-01,56,0.0,0.0,0.0,0,0.0
12203,5612,163653,2020-03-01,56,0.0,0.0,0.0,0,0.0
12204,5613,3395750,2016-01-01,56,0.0,0.0,0.0,0,0.0
12205,5613,3397073,2016-02-01,56,0.0,0.0,0.0,0,0.0
12206,5613,3409698,2016-03-01,56,0.0,0.0,0.0,0,0.0
12207,5613,3465260,2016-04-01,56,0.0,0.0,0.0,0,0.0
12208,5613,3487304,2016-05-01,56,0.0,0.0,0.0,0,0.0
12209,5613,3494885,2016-06-01,56,0.0,0.0,0.0,0,0.0
12210,5613,3479457,2016-07-01,56,0.0,0.0,0.0,0,0.0
12211,5613,3535903,2016-08-01,56,0.0,0.0,0.0,0,0.0
12212,5613,3636959,2016-09-01,56,0.0,0.0,0.0,0,0.0
12213,5613,3673941,2016-10-01,56,0.0,0.0,0.0,0,0.0
12214,5613,3692416,2016-11-01,56,0.0,0.0,0.0,0,0.0
12215,5613,3675372,2016-12-01,56,0.0,0.0,0.0,0,0.0
12216,5613,3394891,2017-01-01,56,0.0,0.0,0.0,0,0.0
12217,5613,3410679,2017-02-01,56,0.0,0.0,0.0,0,0.0
12218,5613,3435251,2017-03-01,56,0.0,0.0,0.0,0,0.0
12219,5613,3421430,2017-04-01,56,0.0,0.0,0.0,0,0.0
12220,5613,3508609,2017-05-01,56,0.0,0.0,0.0,0,0.0
12221,5613,3536560,2017-06-01,56,0.0,0.0,0.0,0,0.0
12222,5613,3485613,2017-07-01,56,0.0,0.0,0.0,0,0.0
12223,5613,3534712,2017-08-01,56,0.0,0.0,0.0,0,0.0
12224,5613,3623029,2017-09-01,56,0.0,0.0,0.0,0,0.0
12225,5613,3678966,2017-10-01,56,0.0,0.0,0.0,0,0.0
12226,5613,3753429,2017-11-01,56,0.0,0.0,0.0,0,0.0
12227,5613,3740403,2017-12-01,56,0.0,0.0,0.0,0,0.0
12228,5613,3457454,2018-01-01,56,0.0,0.0,0.0,0,0.0
12229,5613,3493201,2018-02-01,56,0.0,0.0,0.0,0,0.0
12230,5613,3526426,2018-03-01,56,0.0,0.0,0.0,0,0.0
12231,5613,3533866,2018-04-01,56,0.0,0.0,0.0,0,0.0
12232,5613,3585844,2018-05-01,56,0.0,0.0,0.0,0,0.0
12233,5613,3611515,2018-06-01,56,0.0,0.0,0.0,0,0.0
12234,5613,3570795,2018-07-01,56,0.0,0.0,0.0,0,0.0
12235,5613,3654063,2018-08-01,56,0.0,0.0,0.0,0,0.0
12236,5613,3714340,2018-09-01,56,0.0,0.0,0.0,0,0.0
12237,5613,3767863,2018-10-01,56,0.0,0.0,0.0,0,0.0
12238,5613,3838917,2018-11-01,56,0.0,0.0,0.0,0,0.0
12239,5613,3800008,2018-12-01,56,0.0,0.0,0.0,0,0.0
12240,5613,3489969,2019-01-01,56,0.0,0.0,0.0,0,0.0
12241,5613,3492451,2019-02-01,56,0.0,0.0,0.0,0,0.0
12242,5613,3504431,2019-03-01,56,0.0,0.0,0.0,0,0.0
12243,5613,3518737,2019-04-01,56,0.0,0.0,0.0,0,0.0
12244,5613,3563389,2019-05-01,56,0.0,0.0,0.0,0,0.0
12245,5613,3597902,2019-06-01,56,0.0,0.0,0.0,0,0.0
12246,5613,3529273,2019-07-01,56,0.0,0.0,0.0,0,0.0
12247,5613,3608088,2019-08-01,56,0.0,0.0,0.0,0,0.0
12248,5613,3654173,2019-09-01,56,0.0,0.0,0.0,0,0.0
12249,5613,3699513,2019-10-01,56,0.0,0.0,0.0,0,0.0
12250,5613,3772282,2019-11-01,56,0.0,0.0,0.0,0,0.0
12251,5613,3740956,2019-12-01,56,0.0,0.0,0.0,0,0.0
12252,5613,3440003,2020-01-01,56,0.0,0.0,0.0,0,0.0
12253,5613,3460474,2020-02-01,56,0.0,0.0,0.0,0,0.0
12254,5613,3398059,2020-03-01,56,0.0,0.0,0.0,0,0.0
12255,5614,907710,2016-01-01,56,0.0,0.0,0.0,0,0.0
12256,5614,905312,2016-02-01,56,0.0,0.0,0.0,0,0.0
12257,5614,896369,2016-03-01,56,0.0,0.0,0.0,0,0.0
12258,5614,895394,2016-04-01,56,0.0,0.0,0.0,0,0.0
12259,5614,890497,2016-05-01,56,0.0,0.0,0.0,0,0.0
12260,5614,886310,2016-06-01,56,0.0,0.0,0.0,0,0.0
12261,5614,895787,2016-07-01,56,0.0,0.0,0.0,0,0.0
12262,5614,901194,2016-08-01,56,0.0,0.0,0.0,0,0.0
12263,5614,906868,2016-09-01,56,0.0,0.0,0.0,0,0.0
12264,5614,919738,2016-10-01,56,0.0,0.0,0.0,0,0.0
12265,5614,930631,2016-11-01,56,0.0,0.0,0.0,0,0.0
12266,5614,927674,2016-12-01,56,0.0,0.0,0.0,0,0.0
12267,5614,916413,2017-01-01,56,0.0,0.0,0.0,0,0.0
12268,5614,910334,2017-02-01,56,0.0,0.0,0.0,0,0.0
12269,5614,901549,2017-03-01,56,0.0,0.0,0.0,0,0.0
12270,5614,894641,2017-04-01,56,0.0,0.0,0.0,0,0.0
12271,5614,890089,2017-05-01,56,0.0,0.0,0.0,0,0.0
12272,5614,888901,2017-06-01,56,0.0,0.0,0.0,0,0.0
12273,5614,885679,2017-07-01,56,0.0,0.0,0.0,0,0.0
12274,5614,890340,2017-08-01,56,0.0,0.0,0.0,0,0.0
12275,5614,893684,2017-09-01,56,0.0,0.0,0.0,0,0.0
12276,5614,909136,2017-10-01,56,0.0,0.0,0.0,0,0.0
12277,5614,922099,2017-11-01,56,0.0,0.0,0.0,0,0.0
12278,5614,923271,2017-12-01,56,0.0,0.0,0.0,0,0.0
12279,5614,901664,2018-01-01,56,0.0,0.0,0.0,0,0.0
12280,5614,900230,2018-02-01,56,0.0,0.0,0.0,0,0.0
12281,5614,892893,2018-03-01,56,0.0,0.0,0.0,0,0.0
12282,5614,885857,2018-04-01,56,0.0,0.0,0.0,0,0.0
12283,5614,878066,2018-05-01,56,0.0,0.0,0.0,0,0.0
12284,5614,876081,2018-06-01,56,0.0,0.0,0.0,0,0.0
12285,5614,875987,2018-07-01,56,0.0,0.0,0.0,0,0.0
12286,5614,881219,2018-08-01,56,0.0,0.0,0.0,0,0.0
12287,5614,885807,2018-09-01,56,0.0,0.0,0.0,0,0.0
12288,5614,898246,2018-10-01,56,0.0,0.0,0.0,0,0.0
12289,5614,907357,2018-11-01,56,0.0,0.0,0.0,0,0.0
12290,5614,900703,2018-12-01,56,0.0,0.0,0.0,0,0.0
12291,5614,885803,2019-01-01,56,0.0,0.0,0.0,0,0.0
12292,5614,882370,2019-02-01,56,0.0,0.0,0.0,0,0.0
12293,5614,874452,2019-03-01,56,0.0,0.0,0.0,0,0.0
12294,5614,868714,2019-04-01,56,0.0,0.0,0.0,0,0.0
12295,5614,861205,2019-05-01,56,0.0,0.0,0.0,0,0.0
12296,5614,858445,2019-06-01,56,0.0,0.0,0.0,0,0.0
12297,5614,858332,2019-07-01,56,0.0,0.0,0.0,0,0.0
12298,5614,862249,2019-08-01,56,0.0,0.0,0.0,0,0.0
12299,5614,862453,2019-09-01,56,0.0,0.0,0.0,0,0.0
12300,5614,872083,2019-10-01,56,0.0,0.0,0.0,0,0.0
12301,5614,884327,2019-11-01,56,0.0,0.0,0.0,0,0.0
12302,5614,879900,2019-12-01,56,0.0,0.0,0.0,0,0.0
12303,5614,866584,2020-01-01,56,0.0,0.0,0.0,0,0.0
12304,5614,863829,2020-02-01,56,0.0,0.0,0.0,0,0.0
12305,5614,854300,2020-03-01,56,0.0,0.0,0.0,0,0.0
12306,5615,212055,2016-01-01,56,0.0,0.0,0.0,0,0.0
12307,5615,213950,2016-02-01,56,0.0,0.0,0.0,0,0.0
12308,5615,215318,2016-03-01,56,0.0,0.0,0.0,0,0.0
12309,5615,217761,2016-04-01,56,0.0,0.0,0.0,0,0.0
