,NAICS4,date,china_import,total_import,weighted_tariff,emplvl,NAICS2,treatment
10698,5231.0,2019-01-01,0.0,0.0,0.0,446718,52,0
10699,5231.0,2019-02-01,0.0,0.0,0.0,449376,52,0
10700,5231.0,2019-03-01,0.0,0.0,0.0,446763,52,0
10701,5231.0,2019-04-01,0.0,0.0,0.0,450785,52,0
10702,5231.0,2019-05-01,0.0,0.0,0.0,449558,52,0
10703,5231.0,2019-06-01,0.0,0.0,0.0,456889,52,0
10704,5231.0,2019-07-01,0.0,0.0,0.0,463632,52,0
10705,5231.0,2019-08-01,0.0,0.0,0.0,465116,52,0
10706,5231.0,2019-09-01,0.0,0.0,0.0,451120,52,0
10707,5231.0,2019-10-01,0.0,0.0,0.0,454032,52,0
10708,5231.0,2019-11-01,0.0,0.0,0.0,453751,52,0
10709,5231.0,2019-12-01,0.0,0.0,0.0,453103,52,0
10710,5231.0,2020-01-01,0.0,0.0,0.0,441742,52,0
10711,5231.0,2020-02-01,0.0,0.0,0.0,444052,52,0
10712,5232.0,2016-01-01,0.0,0.0,0.0,4773,52,0
10713,5232.0,2016-02-01,0.0,0.0,0.0,4799,52,0
10714,5232.0,2016-03-01,0.0,0.0,0.0,4807,52,0
10715,5232.0,2016-04-01,0.0,0.0,0.0,4861,52,0
10716,5232.0,2016-05-01,0.0,0.0,0.0,4862,52,0
10717,5232.0,2016-06-01,0.0,0.0,0.0,5050,52,0
10718,5232.0,2016-07-01,0.0,0.0,0.0,5114,52,0
10719,5232.0,2016-08-01,0.0,0.0,0.0,5079,52,0
10720,5232.0,2016-09-01,0.0,0.0,0.0,4926,52,0
10721,5232.0,2016-10-01,0.0,0.0,0.0,4974,52,0
10722,5232.0,2016-11-01,0.0,0.0,0.0,4967,52,0
10723,5232.0,2016-12-01,0.0,0.0,0.0,4955,52,0
10724,5232.0,2017-01-01,0.0,0.0,0.0,5105,52,0
10725,5232.0,2017-02-01,0.0,0.0,0.0,5071,52,0
10726,5232.0,2017-03-01,0.0,0.0,0.0,5041,52,0
10727,5232.0,2017-04-01,0.0,0.0,0.0,4994,52,0
10728,5232.0,2017-05-01,0.0,0.0,0.0,5012,52,0
10729,5232.0,2017-06-01,0.0,0.0,0.0,5241,52,0
10730,5232.0,2017-07-01,0.0,0.0,0.0,5250,52,0
10731,5232.0,2017-08-01,0.0,0.0,0.0,5218,52,0
10732,5232.0,2017-09-01,0.0,0.0,0.0,5157,52,0
10733,5232.0,2017-10-01,0.0,0.0,0.0,5221,52,0
10734,5232.0,2017-11-01,0.0,0.0,0.0,5226,52,0
10735,5232.0,2017-12-01,0.0,0.0,0.0,5181,52,0
10736,5232.0,2018-01-01,0.0,0.0,0.0,5077,52,0
10737,5232.0,2018-02-01,0.0,0.0,0.0,5070,52,0
10738,5232.0,2018-03-01,0.0,0.0,0.0,5096,52,0
10739,5232.0,2018-04-01,0.0,0.0,0.0,5175,52,0
10740,5232.0,2018-05-01,0.0,0.0,0.0,5190,52,0
10741,5232.0,2018-06-01,0.0,0.0,0.0,5429,52,0
10742,5232.0,2018-07-01,0.0,0.0,0.0,5491,52,0
10743,5232.0,2018-08-01,0.0,0.0,0.0,5489,52,0
10744,5232.0,2018-09-01,0.0,0.0,0.0,5322,52,0
10745,5232.0,2018-10-01,0.0,0.0,0.0,5359,52,0
10746,5232.0,2018-11-01,0.0,0.0,0.0,5338,52,0
10747,5232.0,2018-12-01,0.0,0.0,0.0,5393,52,0
10748,5232.0,2019-01-01,0.0,0.0,0.0,5608,52,0
10749,5232.0,2019-02-01,0.0,0.0,0.0,5634,52,0
10750,5232.0,2019-03-01,0.0,0.0,0.0,5654,52,0
10751,5232.0,2019-04-01,0.0,0.0,0.0,5660,52,0
10752,5232.0,2019-05-01,0.0,0.0,0.0,5754,52,0
10753,5232.0,2019-06-01,0.0,0.0,0.0,5910,52,0
10754,5232.0,2019-07-01,0.0,0.0,0.0,5956,52,0
10755,5232.0,2019-08-01,0.0,0.0,0.0,5945,52,0
10756,5232.0,2019-09-01,0.0,0.0,0.0,5832,52,0
10757,5232.0,2019-10-01,0.0,0.0,0.0,5869,52,0
10758,5232.0,2019-11-01,0.0,0.0,0.0,5876,52,0
10759,5232.0,2019-12-01,0.0,0.0,0.0,5850,52,0
10760,5232.0,2020-01-01,0.0,0.0,0.0,5931,52,0
10761,5232.0,2020-02-01,0.0,0.0,0.0,5908,52,0
10762,5239.0,2016-01-01,0.0,0.0,0.0,454673,52,0
10763,5239.0,2016-02-01,0.0,0.0,0.0,455991,52,0
10764,5239.0,2016-03-01,0.0,0.0,0.0,455692,52,0
10765,5239.0,2016-04-01,0.0,0.0,0.0,458337,52,0
10766,5239.0,2016-05-01,0.0,0.0,0.0,458222,52,0
10767,5239.0,2016-06-01,0.0,0.0,0.0,462335,52,0
10768,5239.0,2016-07-01,0.0,0.0,0.0,468101,52,0
10769,5239.0,2016-08-01,0.0,0.0,0.0,467993,52,0
10770,5239.0,2016-09-01,0.0,0.0,0.0,462208,52,0
10771,5239.0,2016-10-01,0.0,0.0,0.0,466231,52,0
10772,5239.0,2016-11-01,0.0,0.0,0.0,467060,52,0
10773,5239.0,2016-12-01,0.0,0.0,0.0,469366,52,0
10774,5239.0,2017-01-01,0.0,0.0,0.0,459658,52,0
10775,5239.0,2017-02-01,0.0,0.0,0.0,461274,52,0
10776,5239.0,2017-03-01,0.0,0.0,0.0,461146,52,0
10777,5239.0,2017-04-01,0.0,0.0,0.0,462725,52,0
10778,5239.0,2017-05-01,0.0,0.0,0.0,463409,52,0
10779,5239.0,2017-06-01,0.0,0.0,0.0,469176,52,0
10780,5239.0,2017-07-01,0.0,0.0,0.0,473664,52,0
10781,5239.0,2017-08-01,0.0,0.0,0.0,474067,52,0
10782,5239.0,2017-09-01,0.0,0.0,0.0,467579,52,0
10783,5239.0,2017-10-01,0.0,0.0,0.0,473324,52,0
10784,5239.0,2017-11-01,0.0,0.0,0.0,474057,52,0
10785,5239.0,2017-12-01,0.0,0.0,0.0,477155,52,0
10786,5239.0,2018-01-01,0.0,0.0,0.0,470100,52,0
10787,5239.0,2018-02-01,0.0,0.0,0.0,473527,52,0
10788,5239.0,2018-03-01,0.0,0.0,0.0,473497,52,0
10789,5239.0,2018-04-01,0.0,0.0,0.0,475354,52,0
10790,5239.0,2018-05-01,0.0,0.0,0.0,476282,52,0
10791,5239.0,2018-06-01,0.0,0.0,0.0,482941,52,0
10792,5239.0,2018-07-01,0.0,0.0,0.0,487957,52,0
10793,5239.0,2018-08-01,0.0,0.0,0.0,488578,52,0
10794,5239.0,2018-09-01,0.0,0.0,0.0,481440,52,0
10795,5239.0,2018-10-01,0.0,0.0,0.0,488202,52,0
10796,5239.0,2018-11-01,0.0,0.0,0.0,489160,52,0
10797,5239.0,2018-12-01,0.0,0.0,0.0,491499,52,0
10798,5239.0,2019-01-01,0.0,0.0,0.0,482998,52,0
10799,5239.0,2019-02-01,0.0,0.0,0.0,485429,52,0
10800,5239.0,2019-03-01,0.0,0.0,0.0,484922,52,0
10801,5239.0,2019-04-01,0.0,0.0,0.0,486210,52,0
10802,5239.0,2019-05-01,0.0,0.0,0.0,486486,52,0
10803,5239.0,2019-06-01,0.0,0.0,0.0,491883,52,0
10804,5239.0,2019-07-01,0.0,0.0,0.0,497566,52,0
10805,5239.0,2019-08-01,0.0,0.0,0.0,495784,52,0
10806,5239.0,2019-09-01,0.0,0.0,0.0,488219,52,0
10807,5239.0,2019-10-01,0.0,0.0,0.0,494041,52,0
10808,5239.0,2019-11-01,0.0,0.0,0.0,495306,52,0
10809,5239.0,2019-12-01,0.0,0.0,0.0,497352,52,0
10810,5239.0,2020-01-01,0.0,0.0,0.0,496732,52,0
10811,5239.0,2020-02-01,0.0,0.0,0.0,498885,52,0
10812,5241.0,2016-01-01,0.0,0.0,0.0,1165669,52,0
10813,5241.0,2016-02-01,0.0,0.0,0.0,1167003,52,0
10814,5241.0,2016-03-01,0.0,0.0,0.0,1170072,52,0
10815,5241.0,2016-04-01,0.0,0.0,0.0,1170082,52,0
10816,5241.0,2016-05-01,0.0,0.0,0.0,1170296,52,0
10817,5241.0,2016-06-01,0.0,0.0,0.0,1176844,52,0
10818,5241.0,2016-07-01,0.0,0.0,0.0,1179916,52,0
10819,5241.0,2016-08-01,0.0,0.0,0.0,1179221,52,0
10820,5241.0,2016-09-01,0.0,0.0,0.0,1177738,52,0
10821,5241.0,2016-10-01,0.0,0.0,0.0,1177859,52,0
10822,5241.0,2016-11-01,0.0,0.0,0.0,1179739,52,0
10823,5241.0,2016-12-01,0.0,0.0,0.0,1186911,52,0
10824,5241.0,2017-01-01,0.0,0.0,0.0,1167928,52,0
10825,5241.0,2017-02-01,0.0,0.0,0.0,1169364,52,0
10826,5241.0,2017-03-01,0.0,0.0,0.0,1172735,52,0
10827,5241.0,2017-04-01,0.0,0.0,0.0,1169515,52,0
10828,5241.0,2017-05-01,0.0,0.0,0.0,1169901,52,0
10829,5241.0,2017-06-01,0.0,0.0,0.0,1179915,52,0
10830,5241.0,2017-07-01,0.0,0.0,0.0,1180770,52,0
10831,5241.0,2017-08-01,0.0,0.0,0.0,1180007,52,0
10832,5241.0,2017-09-01,0.0,0.0,0.0,1177429,52,0
10833,5241.0,2017-10-01,0.0,0.0,0.0,1178392,52,0
10834,5241.0,2017-11-01,0.0,0.0,0.0,1180852,52,0
10835,5241.0,2017-12-01,0.0,0.0,0.0,1186111,52,0
10836,5241.0,2018-01-01,0.0,0.0,0.0,1165108,52,0
10837,5241.0,2018-02-01,0.0,0.0,0.0,1166468,52,0
10838,5241.0,2018-03-01,0.0,0.0,0.0,1166766,52,0
10839,5241.0,2018-04-01,0.0,0.0,0.0,1164137,52,0
10840,5241.0,2018-05-01,0.0,0.0,0.0,1163908,52,0
10841,5241.0,2018-06-01,0.0,0.0,0.0,1172141,52,0
10842,5241.0,2018-07-01,0.0,0.0,0.0,1173442,52,0
10843,5241.0,2018-08-01,0.0,0.0,0.0,1172074,52,0
10844,5241.0,2018-09-01,0.0,0.0,0.0,1168123,52,0
10845,5241.0,2018-10-01,0.0,0.0,0.0,1168358,52,0
10846,5241.0,2018-11-01,0.0,0.0,0.0,1179625,52,0
10847,5241.0,2018-12-01,0.0,0.0,0.0,1177204,52,0
10848,5241.0,2019-01-01,0.0,0.0,0.0,1186515,52,0
10849,5241.0,2019-02-01,0.0,0.0,0.0,1190048,52,0
10850,5241.0,2019-03-01,0.0,0.0,0.0,1193068,52,0
10851,5241.0,2019-04-01,0.0,0.0,0.0,1193406,52,0
10852,5241.0,2019-05-01,0.0,0.0,0.0,1193551,52,0
10853,5241.0,2019-06-01,0.0,0.0,0.0,1203536,52,0
10854,5241.0,2019-07-01,0.0,0.0,0.0,1206286,52,0
10855,5241.0,2019-08-01,0.0,0.0,0.0,1206615,52,0
10856,5241.0,2019-09-01,0.0,0.0,0.0,1202298,52,0
10857,5241.0,2019-10-01,0.0,0.0,0.0,1205172,52,0
10858,5241.0,2019-11-01,0.0,0.0,0.0,1208554,52,0
10859,5241.0,2019-12-01,0.0,0.0,0.0,1215603,52,0
10860,5241.0,2020-01-01,0.0,0.0,0.0,1207543,52,0
10861,5241.0,2020-02-01,0.0,0.0,0.0,1209635,52,0
10862,5242.0,2016-01-01,0.0,0.0,0.0,1086955,52,0
10863,5242.0,2016-02-01,0.0,0.0,0.0,1089753,52,0
10864,5242.0,2016-03-01,0.0,0.0,0.0,1089425,52,0
10865,5242.0,2016-04-01,0.0,0.0,0.0,1098648,52,0
10866,5242.0,2016-05-01,0.0,0.0,0.0,1100584,52,0
10867,5242.0,2016-06-01,0.0,0.0,0.0,1102932,52,0
10868,5242.0,2016-07-01,0.0,0.0,0.0,1109503,52,0
10869,5242.0,2016-08-01,0.0,0.0,0.0,1110897,52,0
10870,5242.0,2016-09-01,0.0,0.0,0.0,1106825,52,0
10871,5242.0,2016-10-01,0.0,0.0,0.0,1114678,52,0
10872,5242.0,2016-11-01,0.0,0.0,0.0,1115033,52,0
10873,5242.0,2016-12-01,0.0,0.0,0.0,1115818,52,0
10874,5242.0,2017-01-01,0.0,0.0,0.0,1122886,52,0
10875,5242.0,2017-02-01,0.0,0.0,0.0,1124010,52,0
10876,5242.0,2017-03-01,0.0,0.0,0.0,1125030,52,0
10877,5242.0,2017-04-01,0.0,0.0,0.0,1128063,52,0
10878,5242.0,2017-05-01,0.0,0.0,0.0,1130244,52,0
10879,5242.0,2017-06-01,0.0,0.0,0.0,1136498,52,0
10880,5242.0,2017-07-01,0.0,0.0,0.0,1140548,52,0
10881,5242.0,2017-08-01,0.0,0.0,0.0,1140516,52,0
10882,5242.0,2017-09-01,0.0,0.0,0.0,1142903,52,0
10883,5242.0,2017-10-01,0.0,0.0,0.0,1151597,52,0
10884,5242.0,2017-11-01,0.0,0.0,0.0,1150086,52,0
10885,5242.0,2017-12-01,0.0,0.0,0.0,1150414,52,0
10886,5242.0,2018-01-01,0.0,0.0,0.0,1157511,52,0
10887,5242.0,2018-02-01,0.0,0.0,0.0,1161408,52,0
10888,5242.0,2018-03-01,0.0,0.0,0.0,1161291,52,0
10889,5242.0,2018-04-01,0.0,0.0,0.0,1163488,52,0
10890,5242.0,2018-05-01,0.0,0.0,0.0,1166068,52,0
10891,5242.0,2018-06-01,0.0,0.0,0.0,1171744,52,0
10892,5242.0,2018-07-01,0.0,0.0,0.0,1177618,52,0
10893,5242.0,2018-08-01,0.0,0.0,0.0,1178736,52,0
10894,5242.0,2018-09-01,0.0,0.0,0.0,1175193,52,0
10895,5242.0,2018-10-01,0.0,0.0,0.0,1187521,52,0
10896,5242.0,2018-11-01,0.0,0.0,0.0,1191822,52,0
10897,5242.0,2018-12-01,0.0,0.0,0.0,1189525,52,0
10898,5242.0,2019-01-01,0.0,0.0,0.0,1177478,52,0
10899,5242.0,2019-02-01,0.0,0.0,0.0,1180833,52,0
10900,5242.0,2019-03-01,0.0,0.0,0.0,1181209,52,0
10901,5242.0,2019-04-01,0.0,0.0,0.0,1185871,52,0
10902,5242.0,2019-05-01,0.0,0.0,0.0,1188569,52,0
10903,5242.0,2019-06-01,0.0,0.0,0.0,1195032,52,0
10904,5242.0,2019-07-01,0.0,0.0,0.0,1199687,52,0
10905,5242.0,2019-08-01,0.0,0.0,0.0,1203558,52,0
10906,5242.0,2019-09-01,0.0,0.0,0.0,1198719,52,0
10907,5242.0,2019-10-01,0.0,0.0,0.0,1206609,52,0
10908,5242.0,2019-11-01,0.0,0.0,0.0,1210528,52,0
10909,5242.0,2019-12-01,0.0,0.0,0.0,1210716,52,0
10910,5242.0,2020-01-01,0.0,0.0,0.0,1199793,52,0
10911,5242.0,2020-02-01,0.0,0.0,0.0,1202302,52,0
10912,5251.0,2016-01-01,0.0,0.0,0.0,4547,52,0
10913,5251.0,2016-02-01,0.0,0.0,0.0,4525,52,0
10914,5251.0,2016-03-01,0.0,0.0,0.0,4551,52,0
10915,5251.0,2016-04-01,0.0,0.0,0.0,4546,52,0
10916,5251.0,2016-05-01,0.0,0.0,0.0,4506,52,0
10917,5251.0,2016-06-01,0.0,0.0,0.0,4554,52,0
10918,5251.0,2016-07-01,0.0,0.0,0.0,4468,52,0
10919,5251.0,2016-08-01,0.0,0.0,0.0,4521,52,0
10920,5251.0,2016-09-01,0.0,0.0,0.0,4510,52,0
10921,5251.0,2016-10-01,0.0,0.0,0.0,4687,52,0
10922,5251.0,2016-11-01,0.0,0.0,0.0,4728,52,0
10923,5251.0,2016-12-01,0.0,0.0,0.0,4882,52,0
10924,5251.0,2017-01-01,0.0,0.0,0.0,5219,52,0
10925,5251.0,2017-02-01,0.0,0.0,0.0,5287,52,0
10926,5251.0,2017-03-01,0.0,0.0,0.0,5216,52,0
10927,5251.0,2017-04-01,0.0,0.0,0.0,5255,52,0
10928,5251.0,2017-05-01,0.0,0.0,0.0,5239,52,0
10929,5251.0,2017-06-01,0.0,0.0,0.0,5273,52,0
10930,5251.0,2017-07-01,0.0,0.0,0.0,5342,52,0
10931,5251.0,2017-08-01,0.0,0.0,0.0,5336,52,0
10932,5251.0,2017-09-01,0.0,0.0,0.0,5223,52,0
10933,5251.0,2017-10-01,0.0,0.0,0.0,5354,52,0
10934,5251.0,2017-11-01,0.0,0.0,0.0,5481,52,0
10935,5251.0,2017-12-01,0.0,0.0,0.0,5564,52,0
10936,5251.0,2018-01-01,0.0,0.0,0.0,6067,52,0
10937,5251.0,2018-02-01,0.0,0.0,0.0,6143,52,0
10938,5251.0,2018-03-01,0.0,0.0,0.0,6107,52,0
10939,5251.0,2018-04-01,0.0,0.0,0.0,6106,52,0
10940,5251.0,2018-05-01,0.0,0.0,0.0,6158,52,0
10941,5251.0,2018-06-01,0.0,0.0,0.0,6157,52,0
10942,5251.0,2018-07-01,0.0,0.0,0.0,6041,52,0
10943,5251.0,2018-08-01,0.0,0.0,0.0,6105,52,0
10944,5251.0,2018-09-01,0.0,0.0,0.0,6065,52,0
10945,5251.0,2018-10-01,0.0,0.0,0.0,6391,52,0
10946,5251.0,2018-11-01,0.0,0.0,0.0,6300,52,0
10947,5251.0,2018-12-01,0.0,0.0,0.0,6337,52,0
10948,5251.0,2019-01-01,0.0,0.0,0.0,6722,52,0
10949,5251.0,2019-02-01,0.0,0.0,0.0,6805,52,0
10950,5251.0,2019-03-01,0.0,0.0,0.0,6687,52,0
10951,5251.0,2019-04-01,0.0,0.0,0.0,6746,52,0
10952,5251.0,2019-05-01,0.0,0.0,0.0,6773,52,0
10953,5251.0,2019-06-01,0.0,0.0,0.0,6764,52,0
10954,5251.0,2019-07-01,0.0,0.0,0.0,6812,52,0
10955,5251.0,2019-08-01,0.0,0.0,0.0,6900,52,0
10956,5251.0,2019-09-01,0.0,0.0,0.0,6820,52,0
10957,5251.0,2019-10-01,0.0,0.0,0.0,7116,52,0
10958,5251.0,2019-11-01,0.0,0.0,0.0,7110,52,0
10959,5251.0,2019-12-01,0.0,0.0,0.0,7241,52,0
10960,5251.0,2020-01-01,0.0,0.0,0.0,7403,52,0
10961,5251.0,2020-02-01,0.0,0.0,0.0,7511,52,0
10962,5259.0,2016-01-01,0.0,0.0,0.0,4906,52,0
10963,5259.0,2016-02-01,0.0,0.0,0.0,4923,52,0
10964,5259.0,2016-03-01,0.0,0.0,0.0,4905,52,0
10965,5259.0,2016-04-01,0.0,0.0,0.0,5226,52,0
10966,5259.0,2016-05-01,0.0,0.0,0.0,5182,52,0
10967,5259.0,2016-06-01,0.0,0.0,0.0,5393,52,0
10968,5259.0,2016-07-01,0.0,0.0,0.0,5496,52,0
10969,5259.0,2016-08-01,0.0,0.0,0.0,5466,52,0
10970,5259.0,2016-09-01,0.0,0.0,0.0,5630,52,0
10971,5259.0,2016-10-01,0.0,0.0,0.0,6169,52,0
10972,5259.0,2016-11-01,0.0,0.0,0.0,5757,52,0
10973,5259.0,2016-12-01,0.0,0.0,0.0,6277,52,0
10974,5259.0,2017-01-01,0.0,0.0,0.0,6621,52,0
10975,5259.0,2017-02-01,0.0,0.0,0.0,6715,52,0
10976,5259.0,2017-03-01,0.0,0.0,0.0,6945,52,0
10977,5259.0,2017-04-01,0.0,0.0,0.0,6961,52,0
10978,5259.0,2017-05-01,0.0,0.0,0.0,7010,52,0
10979,5259.0,2017-06-01,0.0,0.0,0.0,7303,52,0
10980,5259.0,2017-07-01,0.0,0.0,0.0,7367,52,0
10981,5259.0,2017-08-01,0.0,0.0,0.0,7276,52,0
10982,5259.0,2017-09-01,0.0,0.0,0.0,7349,52,0
10983,5259.0,2017-10-01,0.0,0.0,0.0,8262,52,0
10984,5259.0,2017-11-01,0.0,0.0,0.0,7867,52,0
10985,5259.0,2017-12-01,0.0,0.0,0.0,8002,52,0
10986,5259.0,2018-01-01,0.0,0.0,0.0,7875,52,0
10987,5259.0,2018-02-01,0.0,0.0,0.0,8068,52,0
10988,5259.0,2018-03-01,0.0,0.0,0.0,8269,52,0
10989,5259.0,2018-04-01,0.0,0.0,0.0,8231,52,0
10990,5259.0,2018-05-01,0.0,0.0,0.0,8193,52,0
10991,5259.0,2018-06-01,0.0,0.0,0.0,8578,52,0
10992,5259.0,2018-07-01,0.0,0.0,0.0,8627,52,0
10993,5259.0,2018-08-01,0.0,0.0,0.0,8587,52,0
10994,5259.0,2018-09-01,0.0,0.0,0.0,8620,52,0
10995,5259.0,2018-10-01,0.0,0.0,0.0,8899,52,0
10996,5259.0,2018-11-01,0.0,0.0,0.0,9145,52,0
10997,5259.0,2018-12-01,0.0,0.0,0.0,9204,52,0
10998,5259.0,2019-01-01,0.0,0.0,0.0,9304,52,0
10999,5259.0,2019-02-01,0.0,0.0,0.0,9596,52,0
11000,5259.0,2019-03-01,0.0,0.0,0.0,9363,52,0
11001,5259.0,2019-04-01,0.0,0.0,0.0,9631,52,0
11002,5259.0,2019-05-01,0.0,0.0,0.0,9553,52,0
11003,5259.0,2019-06-01,0.0,0.0,0.0,9609,52,0
11004,5259.0,2019-07-01,0.0,0.0,0.0,9948,52,0
11005,5259.0,2019-08-01,0.0,0.0,0.0,9706,52,0
11006,5259.0,2019-09-01,0.0,0.0,0.0,9570,52,0
11007,5259.0,2019-10-01,0.0,0.0,0.0,9991,52,0
11008,5259.0,2019-11-01,0.0,0.0,0.0,10076,52,0
11009,5259.0,2019-12-01,0.0,0.0,0.0,10144,52,0
11010,5259.0,2020-01-01,0.0,0.0,0.0,10510,52,0
11011,5259.0,2020-02-01,0.0,0.0,0.0,10407,52,0
11012,5311.0,2016-01-01,0.0,0.0,0.0,574803,53,0
11013,5311.0,2016-02-01,0.0,0.0,0.0,576409,53,0
11014,5311.0,2016-03-01,0.0,0.0,0.0,576657,53,0
11015,5311.0,2016-04-01,0.0,0.0,0.0,582933,53,0
11016,5311.0,2016-05-01,0.0,0.0,0.0,585981,53,0
11017,5311.0,2016-06-01,0.0,0.0,0.0,590653,53,0
11018,5311.0,2016-07-01,0.0,0.0,0.0,595694,53,0
11019,5311.0,2016-08-01,0.0,0.0,0.0,595546,53,0
11020,5311.0,2016-09-01,0.0,0.0,0.0,588674,53,0
11021,5311.0,2016-10-01,0.0,0.0,0.0,586433,53,0
11022,5311.0,2016-11-01,0.0,0.0,0.0,586487,53,0
11023,5311.0,2016-12-01,0.0,0.0,0.0,587586,53,0
11024,5311.0,2017-01-01,0.0,0.0,0.0,578211,53,0
11025,5311.0,2017-02-01,0.0,0.0,0.0,580494,53,0
11026,5311.0,2017-03-01,0.0,0.0,0.0,582829,53,0
11027,5311.0,2017-04-01,0.0,0.0,0.0,586452,53,0
11028,5311.0,2017-05-01,0.0,0.0,0.0,592340,53,0
11029,5311.0,2017-06-01,0.0,0.0,0.0,599993,53,0
11030,5311.0,2017-07-01,0.0,0.0,0.0,602909,53,0
11031,5311.0,2017-08-01,0.0,0.0,0.0,602180,53,0
11032,5311.0,2017-09-01,0.0,0.0,0.0,595948,53,0
11033,5311.0,2017-10-01,0.0,0.0,0.0,595740,53,0
11034,5311.0,2017-11-01,0.0,0.0,0.0,594431,53,0
11035,5311.0,2017-12-01,0.0,0.0,0.0,597444,53,0
11036,5311.0,2018-01-01,0.0,0.0,0.0,590549,53,0
11037,5311.0,2018-02-01,0.0,0.0,0.0,592938,53,0
11038,5311.0,2018-03-01,0.0,0.0,0.0,595605,53,0
11039,5311.0,2018-04-01,0.0,0.0,0.0,597482,53,0
11040,5311.0,2018-05-01,0.0,0.0,0.0,602558,53,0
11041,5311.0,2018-06-01,0.0,0.0,0.0,611385,53,0
11042,5311.0,2018-07-01,0.0,0.0,0.0,614285,53,0
11043,5311.0,2018-08-01,0.0,0.0,0.0,613550,53,0
11044,5311.0,2018-09-01,0.0,0.0,0.0,605790,53,0
11045,5311.0,2018-10-01,0.0,0.0,0.0,606678,53,0
11046,5311.0,2018-11-01,0.0,0.0,0.0,606404,53,0
11047,5311.0,2018-12-01,0.0,0.0,0.0,607931,53,0
11048,5311.0,2019-01-01,0.0,0.0,0.0,601453,53,0
11049,5311.0,2019-02-01,0.0,0.0,0.0,604152,53,0
11050,5311.0,2019-03-01,0.0,0.0,0.0,606409,53,0
11051,5311.0,2019-04-01,0.0,0.0,0.0,608628,53,0
11052,5311.0,2019-05-01,0.0,0.0,0.0,614267,53,0
11053,5311.0,2019-06-01,0.0,0.0,0.0,621755,53,0
11054,5311.0,2019-07-01,0.0,0.0,0.0,625003,53,0
11055,5311.0,2019-08-01,0.0,0.0,0.0,626013,53,0
11056,5311.0,2019-09-01,0.0,0.0,0.0,618077,53,0
11057,5311.0,2019-10-01,0.0,0.0,0.0,620918,53,0
11058,5311.0,2019-11-01,0.0,0.0,0.0,620403,53,0
11059,5311.0,2019-12-01,0.0,0.0,0.0,621434,53,0
11060,5311.0,2020-01-01,0.0,0.0,0.0,614693,53,0
11061,5311.0,2020-02-01,0.0,0.0,0.0,616365,53,0
11062,5312.0,2016-01-01,0.0,0.0,0.0,291950,53,0
11063,5312.0,2016-02-01,0.0,0.0,0.0,293221,53,0
11064,5312.0,2016-03-01,0.0,0.0,0.0,294729,53,0
11065,5312.0,2016-04-01,0.0,0.0,0.0,301067,53,0
11066,5312.0,2016-05-01,0.0,0.0,0.0,303505,53,0
11067,5312.0,2016-06-01,0.0,0.0,0.0,307224,53,0
11068,5312.0,2016-07-01,0.0,0.0,0.0,311354,53,0
11069,5312.0,2016-08-01,0.0,0.0,0.0,311185,53,0
11070,5312.0,2016-09-01,0.0,0.0,0.0,308391,53,0
11071,5312.0,2016-10-01,0.0,0.0,0.0,314368,53,0
11072,5312.0,2016-11-01,0.0,0.0,0.0,313275,53,0
11073,5312.0,2016-12-01,0.0,0.0,0.0,319315,53,0
11074,5312.0,2017-01-01,0.0,0.0,0.0,299794,53,0
11075,5312.0,2017-02-01,0.0,0.0,0.0,301578,53,0
11076,5312.0,2017-03-01,0.0,0.0,0.0,303793,53,0
11077,5312.0,2017-04-01,0.0,0.0,0.0,308199,53,0
11078,5312.0,2017-05-01,0.0,0.0,0.0,310863,53,0
11079,5312.0,2017-06-01,0.0,0.0,0.0,316938,53,0
11080,5312.0,2017-07-01,0.0,0.0,0.0,319374,53,0
11081,5312.0,2017-08-01,0.0,0.0,0.0,319431,53,0
11082,5312.0,2017-09-01,0.0,0.0,0.0,316618,53,0
11083,5312.0,2017-10-01,0.0,0.0,0.0,323877,53,0
11084,5312.0,2017-11-01,0.0,0.0,0.0,322758,53,0
11085,5312.0,2017-12-01,0.0,0.0,0.0,329305,53,0
11086,5312.0,2018-01-01,0.0,0.0,0.0,312149,53,0
11087,5312.0,2018-02-01,0.0,0.0,0.0,313903,53,0
11088,5312.0,2018-03-01,0.0,0.0,0.0,315523,53,0
11089,5312.0,2018-04-01,0.0,0.0,0.0,320279,53,0
11090,5312.0,2018-05-01,0.0,0.0,0.0,323251,53,0
11091,5312.0,2018-06-01,0.0,0.0,0.0,328829,53,0
11092,5312.0,2018-07-01,0.0,0.0,0.0,331696,53,0
11093,5312.0,2018-08-01,0.0,0.0,0.0,331615,53,0
11094,5312.0,2018-09-01,0.0,0.0,0.0,328111,53,0
11095,5312.0,2018-10-01,0.0,0.0,0.0,337503,53,0
11096,5312.0,2018-11-01,0.0,0.0,0.0,336321,53,0
11097,5312.0,2018-12-01,0.0,0.0,0.0,341575,53,0
11098,5312.0,2019-01-01,0.0,0.0,0.0,321626,53,0
11099,5312.0,2019-02-01,0.0,0.0,0.0,322918,53,0
11100,5312.0,2019-03-01,0.0,0.0,0.0,323833,53,0
11101,5312.0,2019-04-01,0.0,0.0,0.0,329631,53,0
11102,5312.0,2019-05-01,0.0,0.0,0.0,332494,53,0
11103,5312.0,2019-06-01,0.0,0.0,0.0,335917,53,0
11104,5312.0,2019-07-01,0.0,0.0,0.0,340004,53,0
